update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
98,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
99,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
100,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
101,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
102,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
103,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
104,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
105,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
106,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
107,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
108,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
109,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
110,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
111,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
112,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
113,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
114,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
115,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
116,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
117,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
118,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
119,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
120,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
121,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,TensorBoard
