update,condition,seed0,seed1,seed2,seed3,seed4,mean,sample_std,valid_seed_count,source
86,REAL,0.0,0.0,0.0,0.015625,0.015625,0.00625,0.008558164961018222,5,CSV
87,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
88,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
89,REAL,0.0,0.0,0.0,0.015625,0.03125,0.009375,0.013975424859373685,5,CSV
90,REAL,0.0,0.0,0.015625,0.0,0.03125,0.009375,0.013975424859373685,5,CSV
91,REAL,0.015625,0.0,0.0,0.03125,0.0,0.009375,0.013975424859373685,5,CSV
92,REAL,0.03125,0.0,0.0,0.0,0.0,0.00625,0.013975424859373689,5,CSV
93,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
94,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
95,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
96,REAL,0.0,0.0,0.0,0.015625,0.015625,0.00625,0.008558164961018222,5,CSV
97,REAL,0.015625,0.0,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
98,REAL,0.015625,0.015625,0.0,0.0,0.015625,0.009375,0.008558164961018222,5,CSV
99,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
100,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
101,REAL,0.015625,0.0,0.0,0.0,0.015625,0.00625,0.008558164961018222,5,CSV
102,REAL,0.015625,0.0,0.0,0.0,0.0,0.003125,0.006987712429686844,5,CSV
103,REAL,0.0,0.0,0.0,0.0,0.03125,0.00625,0.013975424859373687,5,CSV
104,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
105,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
106,REAL,0.015625,0.0,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
107,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
108,REAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CSV
109,REAL,0.0,0.015625,0.0,0.015625,0.0,0.00625,0.008558164961018222,5,CSV
